"Coauthor","Paper","Journal","AuthorID","PaperID"
"JeffreyDUllman;JenniferWidom;YehoshuaSagiv","Constraint Checking with Partial Information ","PODS Symposium Principles of Database Systems","3","371"
"","Entrepreneurship for Information Systems Researchers Abstract of Invited Tutorial ","PODS Symposium Principles of Database Systems","3","372"
"InderpalSinghMumick","Magic-sets Transformation in Nonrecursive Systems ","PODS Symposium Principles of Database Systems","3","373"
"JenniferWidom","Local Verification of Global Integrity Constraints in Distributed Databases ","SIGMOD International Conference Management of Data Conference","3","374"
"InderpalSinghMumick;JunRao;KennethARoss","Adapting materialized views after redefinitions: techniques and a performance study ","Inf Syst","3","375"
"Jos&eacute;ABlakeley","Using Partial Information to Update Materialized Views ","Inf Syst","3","376"
"LauraMHaas;YannisPapakonstantinou","Capabilities-Based Query Rewriting in Mediator Systems ","Distributed and Parallel Databases","3","377"
"InderpalSinghMumick","Maintenance of Materialized Views: Problems, Techniques, and Applications ","IEEE Data Eng Bull","3","378"
"SanjaiTiwari","Constraint Management On Distributed Design Databases ","IEEE Data Eng Bull","3","379"
"AnandRajaraman;VenkyHarinarayan","Virtual Database technology ","SIGMOD International Conference Management of Data Record","3","380"
"SanjaiTiwari","Distributed Constraint Management for Collaborative Engineering Databases ","CIKM International Conference Information and Knowledge Management","3","381"
"HVJagadish;InderpalSinghMumick","Data Integration using Self-Maintainable Views ","EDBT Extending Database Technology","3","382"
"HectorGarcia-Molina;JeffreyDUllman;YannisPapakonstantinou","A Query Translation Scheme for Rapid Implementation of Wrappers ","DOOD Deductive and Object Oriented Databases","3","383"
"","E-Commerce and the Web ","Workshop Web Information and Data Management","3","384"
"ArunNSwami;HonestyCYoung","Algorithms for Handling Skew in Parallel Task Scheduling ","J Parallel Distrib Comput","3","385"
"NNishimura","Finding Smallest Common Supertrees"," Sixth Annual International Symposium Algorithms and Computation","4","386"
"","A fast parallel algorithm for recognition of parenthesis languages,","Technical Report TR Department of Computer Science University of Toronto","4","387"
"DKaller;SMahajan;TShermer","Vertex Partitioning Problems on Partial k-trees"," Scandinavian Workshop Algorithmic Theory","4","388"
"DKaller;TShermer","Linear-Time Algorithms for Partial k-Tree Complements"," Algorithmica","4","389"
"NNishimura;AProskurowski;PRagde"," Embeddings of k-connected graphs of pathwidth k"," Proceedings of the th Annual Scandinavian Workshop Algorithm Theory","4","390"
"DKaller;TShermer"," On the complements of Partial k-Trees"," International Colloquium Automata Languages and Programming","4","391"
"NNishimura","An outline of the graph minors project : Wagner's Conjecture","Technical Report TR Department of Computer Science University of Toronto","4","392"
"RKrishnamurti","Parallel algorithms for vehicle routing problems,"," Parallel Processing Letters","4","393"
"RKrishnamurti","Parallel algorithms for vehicle routing problems,","HIPC","4","394"
"NNishimura","Sequential and Parallel Algorithms for Embedding Problems on Classes of Partial k-Trees"," Scandinavian Workshop Algorithmic Theory","4","395"
"NNishimura","Sequential and parallel algorithms for embedding problems on k-connected partial k-trees,"," pages","4","396"
"SMahajan","Using amplification to compute majority using small majority gates"," Computational Complexity","4","397"
"NNishimura","The complexity of subgraph isomorphism: Duality results for graphs of bounded path- and tree-width"," TCS Theoretical Computer Science A","4","398"
"DKaller;SMahajan;TShermer","The Generalized Matching Problem on Partial k-Trees"," Contemporary Trends Discrete Math AMS American Mathematical Society","4","399"
"NNishimura","The parallel complexity of tree embedding problems,","Journal of Algorithms Also appeared at the Ninth Symposium Theoretical Aspects of Computer Science STACS Symposium Theoretical Aspects of Computer Science","4","400"
"RussellImpagliazzo","Bounding the Size of Planar Intertwines ","SIAM Society for Industrial and Applied Mathematics J Discrete Math","4","401"
"RussellImpagliazzo","Computing Planar Intertwines","FOCS IEEE Symposium Foundations of Computer Science","4","402"
"DamonKaller;SanjeevMahajan;ThomasCShermer","Vertex Partitioning Problems On Partial k-Trees ","SWAT Scandinavian Workshop Algorithm Theory","4","403"
"DamonKaller;ThomasCShermer","Linear-Time Algorithms for Partial i","k</i","4","404"
"Complements","Algorithmica","","-Tree Complements <","405"
"DamonKaller;ThomasCShermer","On the Complements of Partial k-Trees ","ICALP Automata Languages and Programming","4","406"
"JDelgrande"," Updating =,-chains"," Information Processing Letters","4","407"
"JamesPDelgrande","Updating &lt;=, &lt;-chains ","Inf Process Lett","4","408"
"JamesPDelgrande;TimVanAllen","Point-Based Approaches to Qualitative Temporal Reasoning ","PRICAI Pacific Rim International Conference Artificial Intelligence","4","409"
"JamesPDelgrande;TimVanAllen","Point-Based Approaches to Qualitative Temporal Reasoning ","AAAI National Conference Artificial Intelligence IAAI The Twelfth Innovative Applications of Artificial Intelligence","4","410"
"JDelgrande;TVanAllen"," Point Based Approaches to Qualitative Temporal Reasoning"," American Association for Artificial Intelligence","4","411"
"JDelgrande","Revising TimeGraph II,"," th Canadian Conference Artificial Intelligence","4","412"
"JDelgrande","A representation for constant time temporal reasoning,","AAAI National Conference Artificial Intelligence","4","413"
"JamesPDelgrande","A Representation for Efficient Temporal Reasoning ","AAAI National Conference Artificial Intelligence IAAI The Twelfth Innovative Applications of Artificial Intelligence","4","414"
"DKaller;TShermer","Regular factors in k-trees"," Workshop Algorithms and Data Structures","4","415"
"JamesPDelgrande","The Complexity of Minimum Partial Truth Assignments and Implication in Negation-Free Formulae ","Annals of Mathematics and Artificial Intelligence","4","416"
"DamonKaller;ThomasCShermer","Regular-Factors In The Complements Of Partial k-Trees ","WADS Workshop Algorithms and Data Structures","4","417"
"JDelgrande","Two results in negation-free logic","Applied Mathematical Letters","4","418"
"DKaller;;TShermer","The [chi lc gif] t-colouring problem"," th Annual Symposium the Theoretical Aspects of Computer Science","4","419"
"DamonKaller;ThomasCShermer","The Chi-t-Coloring Problem ","STACS Symposium Theoretical Aspects of Computer Science","4","420"
"SanjeevMahajan","Using Amplification to Compute Majority with Small Majority Gates ","Computational Complexity","4","421"
"NaomiNishimura","Characterizing the Complexity of Subgraph Isomorphism for Graphs of Bounded Path-Width ","STACS Symposium Theoretical Aspects of Computer Science","4","422"
"NaomiNishimura","Finding Largest Common Embeddable Subtrees ","STACS Symposium Theoretical Aspects of Computer Science","4","423"
"NaomiNishimura","Finding Largest Subtrees and Smallest Supertrees ","Algorithmica","4","424"
"NaomiNishimura","finding Smallest Supertrees ","ISAAC International Symposium Algorithms and Computation","4","425"
"NaomiNishimura","Sequential and Parallel Algorithms for Embedding Problems on Classes of Partial k-Trees ","SWAT Scandinavian Workshop Algorithm Theory","4","426"
"HEverett","Acyclic directed hypercubes may have exponential diameter,","Information Processing Letters","4","427"
"DayaRamGaur;RameshKrishnamurti","A / -approximation algorithm for scheduling vehicles on a path with release and handling times ","Inf Process Lett","4","428"
"NNishimura","Characterizing the complexity of subgraph isomorphism for graphs of bounded path-width,"," th Symposium the Theoretical Aspects of Computer Science","4","429"
"RImpagliazzo","Computing planar interwines","appeared at the Symposium the Foundations of Computer Science FOCS IEEE Symposium Foundations of Computer Science","4","430"
"RImpagliazzo","Computing planar interwines SIAM","Journal Discrete Mathematics Also appeared at the Symposium the Foundations of Computer Science FOCS IEEE Symposium Foundations of Computer Science","4","431"
"RImpagliazzo","Computing planar intertwines,","Siam Journal Discrete Mathematics","4","432"
"NNishimura","Computing subtrees and supertrees"," Algorithmica","4","433"
"","A constructive proof that trees are well-quasi ordered under minors","A Nerode and M Taitslin editors Second Symposium the Logical Foundations of Computer Science pages Springer Verlag","4","434"
"NaomiNishimura","The Complexity of Subgraph Isomorphism for Classes of Partial k-Trees ","Theor Comput Sci","4","435"
"","Constructivity issues in tree minors,","Technical Report TR Department of Computer Science University of Toronto PhD dissertation","4","436"
"NaomiNishimura","The Parallel Complexity of Tree Embedding Problems ","J Algorithms","4","437"
"NNishimura","Finding Largest Common Embeddable Subtrees"," th Annual Symposium the Theoretical Aspects of Computer Science","4","438"
"","A Constructive Proof that Trees Are Well-Quasi-Ordered Under Minors ","LFCS Logical Foundations of Computer Science","4","439"
"NaomiNishimura","The Parallel Complexity of Tree Embedding Problems Extended Abstract ","STACS Symposium Theoretical Aspects of Computer Science","4","440"
"","Finite Automata as Characterizations of Minor Closed Tree Families Extended Abstract ","ICALP Automata Languages and Programming","4","441"
"AndrzejProskurowski;NaomiNishimura;PrabhakarRagde","Embeddings of i","k</i","4","442"
"GraphsofPathwidthi","k/i"," <","-Connected Graphs of Pathwidth <i","443"
"ScandinavianWorkshopAlgorithmTheory","","","SWAT Scandinavian Workshop Algorithm Theory","444"
"TVanAllen;JDelgrande","Qualitative Temporal Reasoning,","Pacific Rim International Conference Artificial Intelligence","4","445"
"ABarranco-Mendoza","Computational model of the development of neoplastic pre-invasive bronchial epithelial lesions,"," English title General Congress Computo Medical Informatics City","4","446"
"SBuss;SCook;VRamachandran","An optimal parallel algorithm for formula evaluation,","SIAM Society for Industrial and Applied Mathematics Journal Computing","4","447"
"FDehne;JSack;RTamassia","Algorithms and Data Structures"," Springer Verlag Lecture Notes Computer Science Volume","4","448"
"JDelgrande","Complexity in negation free logic,","Annals of Mathematics and Artificial Intelligence invited paper","4","449"
"JDelgrande","Complexity in negation-free logic"," AAAI National Conference Artificial Intelligence Workshop Complexity and AI Artificial Intelligence","4","450"
"JDelgrande;TvanAllen","A comparison of point-based approaches to qualitative temporal reasoning"," Artifical Intelligence J","4","451"
"FredGGustavson;MaheshVJoshi;SivanToledo","The Design, Implementation, and Evaluation of a Banded Linear Solver for Distributed-Memory Parallel Computers ","PARA Applied Parallel Computing","5","452"
"FredGGustavson;MaheshVJoshi;SivanToledo","The Design, Implementation, and Evaluation of a Symmetric Banded Linear Solver for Distributed-Memory Parallel Computers ","ACM Trans Math Softw","5","453"
"MaheshVJoshi;VipinKumar","WSSMP: A High-Performance Serial and Parallel Symmetric Sparse Linear Solver ","PARA Applied Parallel Computing","5","454"
"AlexanderKaraivanov;FredGGustavson;JerzyWasniewski;PlamenYYalamov","Experience with a Recursive Perturbation Based Algorithm for Symmetric Indefinite Linear Systems ","Euro Par","5","455"
"GeorgeKarypis;VipinKumar","A Highly Parallel Interior Point Algorithm ","PPSC SIAM Conference Parallel Processing for Scientific Computing","5","456"
"GeorgeKarypis;VipinKumar","Highly Scalable Parallel Algorithms for Sparse Matrix Factorization ","IEEE Trans Parallel Distrib Syst","5","457"
"GeorgeKarypis;VipinKumar","A parallel formulation of interior point algorithms ","Supercomputing","5","458"
"VipinKumar","Analysis of scalability of parallel algorithms and architectures: a survey ","ICS International Conference Supercomputing","5","459"
"VipinKumar","Performance Properties of Large Scale Parallel Systems ","J Parallel Distrib Comput","5","460"
"VipinKumar","Parallel Algorithms for Forward and Back Substitution in Direct Solution of Sparse Linear Systems ","Supercomputing","5","461"
"VipinKumar","Optimally Scalable Parallel Sparse Cholesky Factorization ","PPSC SIAM Conference Parallel Processing for Scientific Computing","5","462"
"VipinKumar","A scalable parallel algorithm for sparse Cholesky factorization ","Supercomputing","5","463"
"VipinKumar","Scalability of Parallel Algorithms for Matrix Multiplication ","ICPP International Conference Parallel Processing","5","464"
"VipinKumar","The Scalability of FFT on Parallel Computers ","IEEE Trans Parallel Distrib Syst","5","465"
"DavidMoran;GarySDitlow;RalphWilliams;RichardMoore;TomWilkins","Parallel Analysis of IC Power Distribution Networks ","PPSC SIAM Conference Parallel Processing for Scientific Computing","5","466"
"YantoMuliadi","An Experimental Comparison of some Direct Sparse Solver Packages ","IPDPS International Parallel and Distributed Processing Symposium","5","467"
"PankajRohatgi;RameshCAgarwal","Fast practical algorithms for the Boolean-product-witness-matrix problem ","ISSAC International Symposium Symbolic and Algebraic Computation","5","468"
"AhmedHSameh;VipinKumar","Performance and Scalability of Preconditioned Conjugate Gradient Methods on Parallel Computers ","IEEE Trans Parallel Distrib Syst","5","469"
"AhmedHSameh;VipinKumar","Performance and Scalability of Preconditioned Conjugate Gradient Methods on the CM- ","PPSC SIAM Conference Parallel Processing for Scientific Computing","5","470"
"","Recent Progress in General Sparse Direct Solvers ","International Conference Computational Science","5","471"
"AnshulGupta;GeorgeKarypis;VipinKumar","Highly Scalable Parallel Algorithms for Sparse Matrix Factorization","IEEE Transactions Parallel and Distributed Systems","5","472"
"AnshulGupta","Improved Symbolic and Numerical Factorization Algorithms for Unsymmetric Sparse Matrices","IBM Research Report RC","5","473"
"AnshulGupta;MaheshJoshi;VipinKumar","WSMP: A High-Performance Serial and Parallel Sparse Linear Solver","IBM Research Report RC","5","474"
"AnshulGupta","Recent Advances in Direct Methods for Solving Unsymmetric Sparse Systems of Linear Equations","IBM Research Report RC","5","475"
"FredGGustavson;GeorgeKarypis;MaheshVJoshi;VipinKumar","Design and Implementation of a Scalable Parallel Direct Solver for Sparse Symmetric Positive Definite Systems: Preliminary Results ","PPSC SIAM Conference Parallel Processing for Scientific Computing","5","476"
"FredGGustavson","Fast Graph Partitioning and Its Application in Sparse Matrix Ordering ","PARA Applied Parallel Computing","5","477"
"FredGGustavson","A New Parallel Algorithm for Tridiagonal Symmetric Positive Definite Systems of Equations ","PARA Applied Parallel Computing","5","478"
"FredGGustavson;GeorgeKarypis;MaheshVJoshi;VipinKumar","PSPASES: An Efficient and Scalable Parallel Sparse Direct Solver ","PPSC SIAM Conference Parallel Processing for Scientific Computing","5","479"
"AmitKumar","Sorting and Selection with Structured Costs ","FOCS IEEE Symposium Foundations of Computer Science","6","480"
"","Steiner nodes in Trees don't really help ","SODA Symposium Discrete Algorithms","6","481"
"AmitKumar;MikkelThorup","Tree Based MPLS Routing ","SPAA ACM Symposium Parallel Algorithms and Architectures","6","482"
"AmitKumar;RajeevRastogi","Traveling with a Pez Dispenser or, Routing Issues in MPLS ","FOCS IEEE Symposium Foundations of Computer Science","6","483"
"AmitKumar;ChandraChekuri;DannyRaz;JosephNaor","Building Edge-Failure Resilient Networks ","IPCO Integer Programming Combinatorial Optimization","6","484"
"AmitKumar;TimRoughgarden","A Constant-Factor Approximation Algorithm for the Multicommodity ","FOCS IEEE Symposium Foundations of Computer Science","6","485"
"AmitKumar;RajeevRastogi","Exploring the trade-off between label size and stack depth in MPLS Routing ","INFOCOM The Conference Computer Communications","6","486"
"AmitKumar;MartinP&aacute;l;TimRoughgarden","Approximation Via Cost-Sharing: A Simple Approximation Algorithm for the Multicommodity Rent-or-Buy Problem ","FOCS IEEE Symposium Foundations of Computer Science","6","487"
"AmitKumar;B&uuml;lentYener;JonMKleinberg;RajeevRastogi","Provisioning a virtual private network: a network design problem for multicommodity flow ","STOC ACM Symposium Theory of Computing","6","488"
"AmitKumar;TimRoughgarden","Simpler and better approximation algorithms for network design ","STOC ACM Symposium Theory of Computing","6","489"
"AmitKumar","Sorting and Selection with Structured Costs ","FOCS IEEE Symposium Foundations of Computer Science","6","490"
"AmitKumar;MikkelThorup","Tree based MPLS routing ","SPAA ACM Symposium Parallel Algorithms and Architectures","6","491"
"AmitKumar;RajeevRastogi","Traveling with a Pez Dispenser Or, Routing Issues in MPLS ","FOCS IEEE Symposium Foundations of Computer Science","6","492"
"JamesRLee;RobertKrauthgamer","Bounded Geometries, Fractals, and Low-Distortion Embeddings ","FOCS IEEE Symposium Foundations of Computer Science","6","493"
"&Eacute;vaTardos","A constant factor approximation algorithm for a class of classification problems ","STOC ACM Symposium Theory of Computing","6","494"
"AlistairSinclair;IlanNewman;YuriRabinovich","Cuts, Trees and lsub"," </sub","6","495"
"ofGraphs","FOCS IEEE Symposium Foundations of Computer Science","","-Embeddings of Graphs <","496"
"","Embedding Tree Metrics Into Low Dimensional Euclidean Spaces ","STOC ACM Symposium Theory of Computing","6","497"
"AlistairSinclair;ChandraChekuri;IlanNewman;YuriRabinovich","Embedding k-outerplanar graphs into l ","SODA Symposium Discrete Algorithms","6","498"
"","Improved bandwidth approximation for trees ","SODA Symposium Discrete Algorithms","6","499"
"FrancisZane","Counting inversions in lists ","SODA Symposium Discrete Algorithms","6","500"
"","Improved Bandwidth Approximation for Trees and Chordal Graphs ","J Algorithms","6","501"
"","Improved results for directed multicut ","SODA Symposium Discrete Algorithms","6","502"
"","Steiner points in tree metrics don't really help ","SODA Symposium Discrete Algorithms","6","503"
"AlexandrAndoni;MichaelDeza;PiotrIndyk;SofyaRaskhodnikova","Lower bounds for embedding edit distance into normed spaces ","SODA Symposium Discrete Algorithms","6","504"
"AmitChakrabarti;AmitKumar;ChandraChekuri","Approximation Algorithms for the Unsplittable Flow Problem ","APPROX","6","505"
"SanjoyDasgupta","An elementary proof of a theorem of Johnson and Lindenstrauss ","Random Structures and Algorithms","6","506"
"RobertKrauthgamer;JamesRLee","Bounded geometries, fractals, and low-distortion embeddings ","FOCS IEEE Symposium Foundations of Computer Science","6","507"
"AmitKumar;TimRoughgarden","A Constant Factor Approximation Algorithm for the Multicommodity Rent-or-Buy Problem ","FOCS IEEE Symposium Foundations of Computer Science","6","508"
"’µ<U+3E33>vaTardos","Constant Factor Approximation Algorithms for a Class of Classification Problems ","STOC ACM Symposium Theory of Computing","6","509"
"FrancisZane","Counting Inversions in Streams","SODA Symposium Discrete Algorithms","6","510"
"IlanNewman;YuriRabinovich;AlistairSinclair","Cuts, Trees and l Embeddings ","FOCS IEEE Symposium Foundations of Computer Science","6","511"
"ChandraChekuri;AmitKumar;JosephSeffiNaor;DannyRaz","Designing Edge-Failure Resilient Networks ","IPCO Integer Programming Combinatorial Optimization","6","512"
"AlexandrAndoni;MichelDeza;PiotrIndyk;SofyaRaskhodnikova","Lower bounds for embedding edit distance into normed spaces","SODA Symposium Discrete Algorithms","6","513"
"ChandraChekuri;IlanNewman;YuriRabinovich;AlistairSinclair","Embedding k-Outerplanar graphs into l","SODA Symposium Discrete Algorithms","6","514"
"","Embeddings of Finite Metrics ","Ph D thesis University of","6","515"
"","Embedding Trees into Low Dimensional Euclidean Spaces ","STOC ACM Symposium Theory of Computing Discrete Computational Geometry","6","516"
"AmitKumar;RajeevRastogi","Exploring the trade-off between label size and stack depth in MPLS routing ","INFOCOM The Conference Computer Communications","6","517"
"","Improved Bandwidth Approximation for Trees and Chordal graphs ","SODA Symposium Discrete Algorithms Journal of Algorithms","6","518"
"","Improved Results for Directed Multicut ","SODA Symposium Discrete Algorithms","6","519"
"SanjoyDasgupta","An elementary proof of the Johnson Lindenstrauss lemma ","Random Structures Algorithms ICSI TR","6","520"
"AravindSrinivasan","On the Covering Steiner Problem","FST TCS Theoretical Computer Science","6","521"
"KedarDhamdhere;RRavi","Approximating average distortion for embeddings into the line","STACS Symposium Theoretical Aspects of Computer Science","6","522"
"AmitKumar;MartinPal;TimRoughgarden","Approximation Via Cost-Sharing: A Simple Approximation Algorithm for the Multicommodity Rent-or-Buy Problem ","FOCS IEEE Symposium Foundations of Computer Science","6","523"
"AmitChakrabarti;ChandraChekuri;AmitKumar","Approximation Algorithms for the Unsplittable Flow Problem ","APPROX","6","524"
"JonKleinberg;AmitKumar;RajeevRastogi;BülentYener","Provisioning a Virtual Private Network: A Network Design problem for Multicommodity flows ","STOC ACM Symposium Theory of Computing","6","525"
"AmitKumar;TimRoughgarden","Simpler and Better Approximation Algorithms for Network Design "," STOC ACM Symposium Theory of Computing","6","526"
"AndreasGPhotiou","Load Balances Priority Queues on Distributed Memory Machines ","PARLE Parallel Architectures and Languages Europe","7","527"
"AlfredJBoals;JahangirAHashmi;NaveedASherwani","Compact Hypercubes: Properties and Recognition ","ICCI International Conference Computing and Information","7","528"
"AlfredJBoals;JahangirAHashmi;NaveedASherwani","An Efficient Approximation Algorithm for Hypercube Scheduling ","ICCI International Conference Computing and Information","7","529"
"AlfredJBoals;NaveedASherwani","On Optimal Embeddings into Incomplete Hypercubes ","IPPS International Parallel Processing Symposium","7","530"
"CongFan;JiuqiangLiu","Latin Cubes and Parallel Array Access ","IPPS International Parallel Processing Symposium","7","531"
"HongWang","On Embedding Ternary Trees into Boolean Hypercubes ","SPDP Symposium Parallel and Distributed Processing","7","532"
"SusanneEHambrusch","Load balanced tree embeddings ","Parallel Computing","7","533"
"SusanneEHambrusch","Embedding Complete Binary Trees into Butterfly Networks ","IEEE Trans Computers","7","534"
"SusanneEHambrusch","Optimal Three-Dimensional Layouts of Complete Binary Trees ","Inf Process Lett","7","535"
"ElisedeDoncker;KyleRathbun;PatriciaEaly","Development of a parallel and distributed integration package - PART ","HPCN European International Conference High Performance Computing and Networking Europe","7","536"
"ElisedeDoncker;PatriciaEaly","Two Methods for Load Balanced Distributed Adaptive Integration ","HPCN European International Conference High Performance Computing and Networking Europe","7","537"
"DonaldNelson;HongWang","Efficient embeddings of ternary trees into hypercubes ","J Parallel Distrib Comput","7","538"
"ElisedeDoncker","Multivariate Integration on Hypercubic and Mesh Networks ","Parallel Computing","7","539"
"ElisedeDoncker","Coarse Grain Preconditioned Conjugate Gradient Solver for Large Sparse Systems ","PPSC SIAM Conference Parallel Processing for Scientific Computing","7","540"
"AlanGenz;ElisedeDoncker;JBall;PatriciaEaly","ParInt: A Software Package for Parallel Integration ","International Conference Supercomputing","7","541"
"StevenCBruell;SukumarGhosh","Mutual Exclusion on a Hypercube ","J Parallel Distrib Comput","7","542"
"GarrisonWGreenwood;KellyMcSweeney","Scheduling Tasks in Multiprocessor Systems Using Evolutionary Strategies ","International Conference Evolutionary Computation","7","543"
"HongWang","Generalized Compressed Tree Machines ","IPPS International Parallel Processing Symposium","7","544"
"WolfgangMaass","Efficient Design of Boltzmann Machines ","NIPS Neural Information Processing Systems","7","545"
"SusanneEHambrusch","Multiple Network Embedding into Hypercubes ","J Parallel Distrib Comput","7","546"
"DaliaMotzkin","Parallel organization and performance of an information system ","SAC Selected Areas Cryptography","7","547"
"PranavAshar;SharadMalik","Using complete- -distinguishability for FSM equivalence checking ","ACM Trans Design Autom Electr Syst","8","548"
"PranavAshar;SharadMalik","Toward Formalizing a Validation Methodology Using Simulation Coverage ","DAC Design Automation Conference","8","549"
"AllanLFisher","Flexible Parallel Polygon Rendering ","ICPP International Conference Parallel Processing","8","550"
"AllanLFisher","Parametric Circuit Representation Using Inductive Boolean Functions ","CAV Computer Aided Verification","8","551"
"AllanLFisher","Tradeoffs in Canonical Sequential Function Representations ","ICCD International Conference Computer Design","8","552"
"AnubhavGupta;PranavAshar;ZijiangYang","Dynamic Detection and Removal of Inactive Clauses in SAT with Application in Image Computation ","DAC Design Automation Conference","8","553"
"ALFisher","Parametric circuit representation using inductive Boolean functions ","Proceedings of the Conference Computer Aided Verification of Lecture Notes Computer Science Springer Verlag","8","554"
"ALFisher","Representation and symbolic manipulation of linearly inductive Boolean functions ","Proceedings of the IEEE International Conference Computer Aided Design","8","555"
"AnubhavGupta;PranavAshar;ZijiangYang","SAT-Based Image Computation with Application in Reachability Analysis ","FMCAD Formal Methods Computer Aided Design","8","556"
"ALFisher","Tradeoffs in canonical sequential function representations ","Proceedings of the International Conference Computer Design","8","557"
"","Formal hardware verification methods: A survey ","Formal Methods System Design Nos Kluwer Academic Publishers","8","558"
"AkiraMukaiyama;AlbertECasavant;KazutoshiWakabayashi;PranavAshar;SLiu","Property-specific witness graph generation for guided simulation ","DATE Design Automation and Test Europe","8","559"
"AkiraMukaiyama;AlbertECasavant;KazutoshiWakabayashi;PranavAshar;XGLiu","Property-Specific Testbench Generation for Guided Simulation ","VLSI Very Large Scale Integration Design","8","560"
"AnandRaghunathan;PranavAshar;SubhrajitBhattacharya","Verification of Scheduling in the Presence of Loops Using Uninterpreted Symbolic Simulation ","ICCD International Conference Computer Design","8","561"
"ChaoWang;MalayKGanai;PranavAshar;ZijiangYang","Abstraction and BDDs Complement SAT-Based BMC in DiVer ","CAV Computer Aided Verification","8","562"
"ChaoWang;MalayKGanai;PranavAshar;ZijiangYang","Learning from BDDs in SAT-based bounded model checking ","DAC Design Automation Conference","8","563"
"LintaoZhang;MalayKGanai;PranavAshar;SharadMalik","Combining strengths of circuit-based and CNF-based algorithms for a high-performance SAT solver ","DAC Design Automation Conference","8","564"
"LintaoZhang;PranavAshar;SharadMalik;ZijiangYang","Partition-Based Decision Heuristics for Image Computation Using SAT and BDDs ","ICCAD International Conference Computer Aided Design","8","565"
"","Formal Hardware Verification Methods: A Survey ","Formal Methods System Design","8","566"
"PranavAshar;SharadMalik","Exploiting Retiming in a Guided Simulation Based Validation Methodology ","CHARME Conference Correct Hardware Design and Verification Methods","8","567"
"PranavAshar;SharadMalik","Using complete- -distinguishability for FSM equivalence checking ","ICCAD International Conference Computer Aided Design","8","568"
"MPReddy;MichaelSiegel","Towards an Active Schema Integration Architecture for Heterogeneous Database Systems ","RIDE Research Issues Data Engineering IMS Interoperability Multidatabase Systems","9","569"
"BEPrasad;MPReddy","Formulating Global Integrity Constraints During Derivation of Global Schema ","Data Knowl Eng","9","570"
"BEPrasad;MPReddy;PGReddy","A Methodology for Integration of Heterogeneous Databases ","IEEE Trans Knowl Data Eng","9","571"
"StuartEMadnick","A Taxonomy for Classifying Commercial Approaches to Information Integration in Heterogeneous Environments ","IEEE Data Eng Bull","9","572"
"FenioskyPe&ntilde;a-Mora;JasonYeung;SanjeevVadhavkar","An Integrated Framework to Support Distributed CAD over the Internet ","WETICE Workshop Enabling Technologies Infrastructure for Collaborative Enterprises","9","573"
"BhavaniMThuraisingham;ChrisClifton;ElenaFerrari;ElisaBertino","Directions for Web and E-Commerce Applications Security ","WETICE Workshop Enabling Technologies Infrastructure for Collaborative Enterprises","9","574"
"KantiBansal;SanjeevVadhavkar","Brief Application Description Neural Networks Based Forecasting Techniques for Inventory Control Applications ","Data Mining and Knowledge Discovery","9","575"
"AnjaliDhond;SanjeevVadhavkar","Data mining techniques for optimizing inventories for electronic commerce ","KDD Knowledge Discovery and Data Mining","9","576"
"JoostNKok;PetervanderPutten","Why the Information Explosion Can Be Bad for Data Mining, and How Data Fusion Provides a Way Out ","SDM SIAM International Conference Data Mining","9","577"
"MichaelButler;MichaelFeng;PaulHuck","A self-configuring and self-administering name system with dynamic address assignment ","ACM Trans Internet Techn","9","578"
"ArunAgarwal;KarimHussein;LenGranowetter;PatrickShen-PeiWang","Detection of courtesy amount block on bank checks ","ICDAR International Conference Document Analysis","9","579"
"ALiu;MVNagendraprasad;PatrickShen-PeiWang;SAyyadurai","An Integrated Architecture for Recognition of Totally Unconstrained Handwritten Numerals ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","9","580"
"ArunAgarwal;LikMui;PatrickShen-PeiWang","An Adaptive Modular Neural Network with Application to Unconstrained Character Recognition ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","9","581"
