"Coauthor","Paper","Journal","AuthorID","PaperID"
"NickRoussopoulos","Adaptive Selectivity Estimation Using Query Feedback ","SIGMOD International Conference Management of Data Conference","27","404"
"AlexDelis;NickRoussopoulos;StephenKelley;YannisPapakonstantinou","The ADMS Project: View R Us ","IEEE Data Eng Bull","27","405"
"NickRoussopoulos","The Implementation and Performance Evaluation of the ADMS Query Optimizer: Integrating Query Result Caching and Matching ","EDBT Extending Database Technology","27","406"
"KennethSalem;MironLivny","The DBC: Processing Scientific Data Over the Internet ","ICDCS International Conference Distributed Computing Systems","27","407"
"Chin-MingHong;Heng-KangFan","A New Gradient-Based Search Method: Grey-Gradient Search Model ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems","28","408"
"Chin-MingHong;Heng-KangFan","Design of Fuzzy Sliding Controller Based on Cerebellar Learning Model ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems","28","409"
"Cheng-WeiHwang;Hahn-MingLee","A Neural Network Document Classifier with Linguistic Feature Selection ","IEA Industrial and Engineering Applications AIE Artificial Intelligence and Expert Systems","28","410"
"Hahn-MingLee","An Efficient Gradient Forecasting Search Method Utilizing the Discrete Difference Equation Prediction Model ","Appl Intell","28","411"
"Hahn-MingLee;Tzong-ChingHuang","Learning efficiency improvement of back-propagation algorithm by error saturation prevention method ","Neurocomputing","28","412"
"Wen-YangLin","Minimum Completion Time Criterion for Parallel Sparse Cholesky Factorization ","ICPP International Conference Parallel Processing","29","413"
"Wen-YangLin","On Optimal Fill-Preserving Orderings of Sparse Matrices for Parallel Cholesky Factorizations ","IPDPS International Parallel and Distributed Processing Symposium","29","414"
"Chung-KaiLiao","Analysis of Vector Access Performance on Skewed Interleaved Memory ","ISCA International Symposium Computer Architecture","29","415"
"Biing-FengWang;Gen-HueyChen","A Simple Approach to Implementing Multiplication with Small Tables ","Inf Process Lett","29","416"
"Tsung-TsoKan","Processor Allocation and Task Scheduling to Minimize Ditributed Sparse Cholesky Faxtorization Time ","HPCN European International Conference High Performance Computing and Networking Europe","29","417"
"LGasman","The Broadband Jigsaw Puzzle"," Business Communications Review iss","2","418"
"DGetchell","LLNL Experience HIPPI"," Santa Fe Cray Users Group","2","419"
"ArifGhafoor","Special Issue on Multimedia Processing and Technology ","J Parallel Distrib Comput","2","420"
"ArifGhafoor;PBruceBerra;ThomasDCLittle","Issues in Networking and Data MAnagement of Distributed Multimedia Systems ","HPDC High Performance Distributed Computing Symposium","2","421"
"TAGilbert","Using HIPPI Switches to Build High-Performance Multiple FDDI Ring Networks"," SPIE The International Society for Optical Engineering High Speed Fiber Networks and Channels Proceedings","2","422"
"BillHalpin;NareshSehgal","Timing Driven Placement using Physical Net Constraints ","DAC Design Automation Conference","2","423"
"KHardwick","HIPPI World --The Switch is the Network"," COMPCON San Francisco","2","424"
"BHastings","HSSI and HPPI Open up Data Highways to High-Speed Traffic"," Network World iss p","2","425"
"DikranSMeliksetian","Optimal Routing Algorithm and the Diameter of the Cube-Connected Cycles ","IEEE Trans Parallel Distrib Syst","2","426"
"KHerbst","Fast Track for Supercomputer Data"," Datamation iss","2","427"
"DikranSMeliksetian;TacettinKiprulu","Smoothing Algorithms for the Delivery of Compressed Video ","ICC International Conference Communications","2","428"
"KHerbst","The Dawning of the Age of Network Supercomputing"," Supercomputing Review","2","429"
"MichaelZMoricz","Datapath Scheduling for Two-Level Pipelining ","DAC Design Automation Conference","2","430"
"MuhammadFMudawwar","The Signal Flow Model: A novel Data Driven Approach to Parallel Processing ","ICPP International Conference Parallel Processing","2","431"
"CheungN","Nectar HIPPI-ATM-SONET"," Proceedings of the Third Gigabit Testbed Workshop","2","432"
"KingsleyCNwosu;PBruceBerra","Modeling and Storage Allocation Strategies for Homogeneous Parallel Access Storage Devices in Real Time Multimedia Information Processing ","ICCI International Conference Computing and Information","2","433"
"KingsleyCNwosu;PBruceBerra","Multimedia Object Modeling and Storage Allocation Strategies ","J Intell Inf Syst","2","434"
"EOhrenstein","Arrays - Fault Tolerance for VME and HPPI"," Computer Technology Review iss","2","435"
"EOhrenstein","Supercomputers Seek High Throughput and Expandable Storage"," Computer Technology Review iss","2","436"
"JohnKRenwick","Building a Practical HIPPI LAN"," Proceedings of IEEE Conference Local Computer Networks","2","437"
"CHildebrand","`Hippi' Means Speed for Lab Users"," Computerworld","2","438"
"BHoman;CStoops"," High Performance I/O and the RS/ "," RiSc World","2","439"
"CliffYungchinHou","A Hierarchical Methodology to Improve Channel Routing by Pin Permutation ","ICCAD International Conference Computer Aided Design","2","440"
"CliffYungchinHou","A Pin Permutation Algorithm for Improving Over-the-Cell Channel Routing ","DAC Design Automation Conference","2","441"
"CalvinJAHsia","Permutation Capability of Multistage Interconnection Networks ","ICPP International Conference Parallel Processing","2","442"
"CalvinJAHsia","Synthesis of Asynchronous Circuits - Testing Unique Circuit Behavior of Signal Transition Graphs ","ISCAS IEEE International Symposium Circuits and Systems","2","443"
"Shuo-HsienHsiao","A New Model for the Performance Evaluation of Synchronous Circuit Switched Multistage Interconnection Networks ","IPPS International Parallel Processing Symposium","2","444"
"Shuo-HsienHsiao","Performance Evaluation of Circuit Switched Multistage Interconnection Networks Using a Hold Strategy ","IEEE Trans Parallel Distrib Syst","2","445"
"","Los Alamos High-Speed Channel will Spur Gigabits/s Networks"," Computers Physics","2","446"
"PRRupert","What's Driving Gigabit/Sec Channels?"," SPIE The International Society for Optical Engineering High Speed Fiber Networks and Channels Proceedings","2","447"
"WStJohn;DMassey","Casa HIPPI-SONET"," Proceedings of the Third Gigabit Testbed Workshop","2","448"
"","A Superhighway for Channeling Data"," Science News p","2","449"
"SScully","Supercomputing Hails Need for Gbit LANs"," Lightwave","2","450"
"WtJohn"," High-Performance Parallel Interface HIPPI Repeater Application Note ,","Los Alamos National Laboratory","2","451"
"","Super High-Speed Link may Revolutionize Computer Communications"," Computer Daily","2","452"
"JShandle","Gigabit Nets get Ready for Lift-Off"," Electronics","2","453"
"JohnMAcken;QinghongWu","Efficent Boolean Matching Algorithm for Cell Libraries ","ICCD International Conference Computer Design","2","454"
"RKSingh;etal","A Programmable HIPPI Interface for a Graphics Supercomputer"," Supercomputing Proceedings","2","455"
"JohnMAcken;NareshKumarSeghal","A High Performance General Purpose Multi-Point Signal Router ","ISCAS IEEE International Symposium Circuits and Systems","2","456"
"UminderSingh","A Transistor Reordering Technique for Gate Matrix Layout ","DAC Design Automation Conference","2","457"
"ImtiazAhmad","Post-Processor for Data Path Synthesis Using Multiport Memories ","ICCAD International Conference Computer Aided Design","2","458"
"LSloan"," Survey of `IP and ARP on HIPPI' Implementations ,","","2","459"
"ImtiazAhmad;MuhammadKDhodhi","Synthesis of Application-Specific Multiprocessor Systems ","EDAC ETC EUROASIC","2","460"
"NPSmith","HIPPI and Beyond"," Supercomputing Review","2","461"
"KCYoungetal","A HIPPI/ATM/SONET Network Interface for the Nectar Gigabit Testbed"," IEEE LEOS Summer Topical Meeting Digest Gigabit Networks","2","462"
"AbdulazizSAlmazyad;Shuo-HsienHsiao","A new model for the performance evaluation of synchronous circuit switched multistage interconnection networks ","IEEE ACM Trans Netw","2","463"
"PeterASteenkiste;BrianDZill;HTKung;StevenJSchlick;JimHughes;BobKowalski;JohnMullaney","A Host Interface Architecture of High-Speed Networks"," Proceedings of the th IFIP International Federation for Information Processing Conference High Performance Networks Liege A","2","464"
"PeterASteenkiste;MichaelHemy;ToddMummert;BrianZill"," Architecture and Evaluation of a High-Speed Networking Subsystem for Distributed-Memory Systems ,","Proceedings of the IEEE st Annual International Symposium Computer","2","465"
"PSteenkiste"," A Systematic Approach to Host Interface Design for High-Speed Networks ,","IEEE Computer","2","466"
"MohammedAloqeely","Sequencer-Based Data Path Synthesis of Regular Iterative Algorithms ","DAC Design Automation Conference","2","467"
"JAmbrosio","Users: `We Want Our Data Faster'"," Computerworld iss p","2","468"
"BradleySCarlson;DikranSMeliksetian","Dual Eulerian Properties of Plane Multigraphs ","SIAM Society for Industrial and Applied Mathematics J Discrete Math","2","469"
"BradleySCarlson","Performance Enhancement of CMOS VLSI Circuits by Transistor Reordering ","DAC Design Automation Conference","2","470"
"DETolmie","What's Happening Supercomputer Networks"," Keynote Address at Network Systems Users Group NEXUS XXIV","2","471"
"BradleySCarlson;DikranSMeliksetian","Transistor Chaining in Static CMOS Functional Cells of Arbitrary Planar Topology ","Discrete Applied Mathematics","2","472"
"DETolmie","Present and Future Supercomputer Network Architectures"," SPIE The International Society for Optical Engineering High Speed Fiber Networks and Channels Proceedings","2","473"
"CSChang;PBruceBerra;ThomasDCLittle","Multimedia Synchronization ","IEEE Data Eng Bull","2","474"
"DETolmie","The High-Speed Channel HSC and Ultra-Speed Networks"," Broadband FOC LAN San Francisco","2","475"
"IChlamtac;AGanz;MGKienzle","Control Policies for Interconnected Distributed Systems via a HIPPI Switch"," Microprocessing Microprogramming iss","2","476"
"DETolmie","The High-Speed Channel HSC Standard"," COMPCON Conference San Francisco","2","477"
"IChlamtac;MGKienzle","Multitasking in High-Speed Interconnection Systems"," Computer Networks and ISDN Systems iss","2","478"
"JWToy"," HIPPI Over Fiber Optics ,","Proceedings of the Silicon Valley Networking Conference","2","479"
"CC-DooJung;DAdvani","HIPPI Exploitation in TCP/IP Environment"," Supercomputing Proceedings","2","480"
"ImrichChlamtac;AuraGanz;MartinGKienzle","An HIPPI Interconnection System"," IEEE Transactions Computers","2","481"
"JWToy;PWCasper;etal","The Design of a -Km Dual-Simplex Fiber Optic HIPPI Extender"," SPIE The International Society for Optical Engineering High Speed Fiber Networks and Channels Proceedings","2","482"
"RKarpinski","HPPI Gateway opens SONET Pipe"," Telephony iss","2","483"
"IChlamtac;AGanz;MGKienzle","Performance Evaluation of a HIPPI Connection System"," Proceedings of the Third Conference High Speed Networks","2","484"
"LWaller","A Fiber-Optic Link that Runs Supercomputers"," Electronics","2","485"
"RHKatz;PChen;etal","RAID-II: Design and Implementation of a Large Scale Disk Array Controller"," University of Computer Science CSD","2","486"
"RWeiss;TCostlow","IBM Beats Pack to High-Speed Channel"," Electronic Engineering Times","2","487"
"BharatKrishna;NareshSehgal","A novel ultra-fast heuristic for VLSI CAD steiner trees ","ACM Great Lakes Symposium VLSI Very Large Scale Integration","2","488"
"AWolfe","Host of Products on Tap for HIPPI"," EE Times p","2","489"
"TTKwan;JATerstriep","Experiments a Gigabit Neuroscience Application on the CM- "," Supercomputing Proceedings","2","490"
"JamesVLuciani","An analytical model for partially blocking finite-buffered switching networks ","IEEE ACM Trans Netw","2","491"
"QingmingMa;PeterSteenkiste"," Performance of Circuit Switched LANs under Different Traffic Conditions ,","Proceedings of the IEEE th Conference Local Computer Networks","2","492"
"JamshidMahdavi;GwendolynLHuntoon;MatthewBMathis","Deployment of a HIPPI-based Distributed Supercomputing Environment at the Pittsburgh Supercomputing Center"," IEEE international Parallel Processing Symposium Los Angeles","2","493"
"PSteenkiste","The Nectar Network Interface"," Proceedings of the Third Gigabit Testbed Workshop","2","494"
"AbdulazisSMazyad"," Modeling and Internetworking of HIPPI LANs Broadband Integrated Services Digital Network ","","2","495"
"RThomsen","Los Alamos Multiple Crossbar Network: Crossbar Interfaces"," Los Alamos National Laboratory","2","496"
"AbdulazisSMazyad;CYRogerChen"," Performance Evaluation of HIPPI Interconnection System Using a Camp-on Strategy "," Proceedings of the IEEE th Conference Local Computer Networks","2","497"
"DETolmie","Gigabit Networking"," IEEE Lightwave Telecommunications Systems Special Issue Gigabit Networking Technical Challenges and Applications","2","498"
"DETolmie"," HIPPI, Fibre Channel, and ATM in High-Speed Networks ,","Proceedings of the DoD Fiber Optics and Photonics Conference","2","499"
"DETolmie"," HIPPI, Fibre Channel, and ATM as Gigabit LANs ,","Networld Interop Engineer s Conference","2","500"
"DETolmie","HIPPI and Fibre Channel"," Conference Computing High Energy Physics CHEP Annecy","2","501"
"DETolmie"," HIPPI, and Relationship to Fibre Channel and ATM ,"," Silicon Valley Networking Conference and Exhibition","2","502"
"DETolmie;JKRenwick","HIPPI: Simplicity Yields Success"," IEEE Network The Magazine of Computer Communications","2","503"
"DETolmie;MGHalvorson","HIPPI / Serial-HIPPI"," Proceedings of the Thirty Seventh IEEE Computer Society International Conference COMPCON San Francisco","2","504"
"DETolmie","Local Area Gigabit Networking"," th IEEE Symposium Mass Storage Systems","2","505"
"ImrichChlantac;AuraGanz","Performance Evaluation of an HIPPI Interconnection System"," Technical Report RC IBM","2","506"
"Yeh-ChingChung","Embedding Networks with Ring Connections in Hypercube Machines ","ICPP International Conference Parallel Processing","2","507"
"TCostlow","Supercomputer World Adopts Standard Link"," Electronic Engineering Times iss","2","508"
"RCummings","HIPPI and Fibre Channel Coexistence"," a presentation at Interface","2","509"
"JDuffy","HP Unveils High-Speed Workstation Adapter"," Network World iss p","2","510"
"MFerelli","RAID Becoming the People's Choice"," Computer Technology Review iss p","2","511"
"WRFranta;JPHughes"," Geographic Extension of HIPPI Channels via High Speed SONET ,","IEEE Network","2","512"
"WRFranta;JHalpern;JHughes","Mix and Match Technologies Boost Communication Speed in Today's Data-Networking Environment"," Computers Physics","2","513"
"WMcFarland;etal","HP's Link Interface Chipset for Serial-HIPPI"," COMPCON San Francisco","2","514"
"WRFranta;JPHughes","Extended High Speed Networks Employing HIPPI Switches"," Journal of High Speed Networks This paper was also included the Proceedings of the Annual Workshop Very High Speed Networks","2","515"
"JMMcQuillan","Doing Business Electronically: The Present and Future of `LAN-in-a-Box`"," Business Communications Review iss This article was also re published the Proceedings for the th Annual Conference Next Generation Networks Broadband Networks Marriott Gateway D C","2","516"
"WRFranta;JPHughes","Extended High Speed Networks Employing HIPPI Switches, High Speed WANS, and FDDI Rings"," Journal of High Speed Networks","2","517"
"DikranSMeliksetian","Communication Aspects of the Cube Connected Cycles ","ICPP International Conference Parallel Processing","2","518"
"DikranSMeliksetian;LJLiu;MCChang","Design of a Multimedia Object-Oriented DBMS ","Multimedia Syst","2","519"
"DikranSMeliksetian;GeorgesAMakhoul","A queueing analysis of the performance of DQDB ","IEEE ACM Trans Netw","2","520"
"DikranSMeliksetian","A Markov-Modulated Bernoulli Process Approximation for the Analysis of Banyan Networks ","SIGMETRICS Measurement and Modeling of Computer Systems","2","521"
"DikranSMeliksetian;FrankFeng-KuoYu","Methodologies for Designing Video Servers ","IEEE Transactions Multimedia","2","522"
"DikranSMeliksetian","Performance Analysis of Communications in Static Interconnection Networks ","SIGMETRICS Measurement and Modeling of Computer Systems","2","523"
"DikranSMeliksetian;MuhammadNaeemAyyaz","Partitionable multistage interconnection networks Part : Dynamic subcube compaction ","Telecommunication Systems","2","524"
"DikranSMeliksetian;MuhammadNaeemAyyaz","Partitionable multistage interconnection networks Part : Task migration schemes ","Telecommunication Systems","2","525"
"Chao-ChunChen;ChiangLee;Chih-HorngKe","Best Movement of Mobile Agent in Mobile Computing Systems,","Proceedings of the Fourth International Conference Data Management MDM IEEE International Conference Data Management Melboune","30","526"
"Chih-HorngKe;ChiangLee"," Broadcast Scheduling for Data Delivery under Real-Time Constraints in Wireless Communication Systems "," Proceedings of the Fifth Workshop Computing","30","527"
"Chih-HorngKe"," Broadcast Scheduling for Multiple Channels in Wireless Information Systems "," Proceedings of National Computer Symposium NCS Taipei R O C","30","528"
"Chih-HorngKe;ChiangLee"," Joint Broadcast Scheduling and User's Cache Management for Wireless Information Systems "," Proceedings of the Sixth Workshop Computing","30","529"
"Chih-HorngKe;ChiangLee"," Minimizing Expecting Time in Broadcast-based Computing Environment "," Proceedings of the Workshop Distributed System Technologies and Applications","30","530"
"ChiangLee;Chih-HorngKe","Compression-Based Broadcast Strategies in Wireless Information Systems ","AINA Advanced Information Networking and Applications","30","531"
"Chih-HorngKe;Chao-ChunChen;ChiangLee"," Improving Location Management for Mobile Users Frequently Visited Locations "," Proceedings of the Third Workshop Computing","30","532"
"ChiangLee","Location Management Strategies for Reducing Both Movement Cost and Locating Cost Simultaneously ","MDA","30","533"
"ChiangLee;Chih-HorngKe;Chao-ChunChen"," Broadcast Scheduling for Data Delivery under Real-Time Constraints "," Technical Report","30","534"
"ChiangLee;Chih-HorngKe;Jer-BingChang;Yaw-HueiChen"," Minimization of Resource Consumption for Multidatabase Query Optimization "," Proceedings of the International Conference Cooperative Information Systems CoopIS New New","30","535"
"ChiangLee;Chih-HorngKe","Best Movement of Mobile Agent in Mobile Computing Systems ","Data Management","30","536"
"ChiangLee;Chih-HorngKe;Chao-ChunChen"," Improving Locations "," Performance Evaluation","30","537"
"ChiangLee;Chao-ChunChen;Chih-HorngKe"," A Code-Based Data Delivery Strategy in Ubiquitous Computing Systems "," Technical Report","30","538"
"ChiangLee;Chih-HorngKe","Improving location management for mobile users with frequently visited locations ","Perform Eval","30","539"
"ChiangLee;Chih-HorngKe"," A Prediction-Based Query Processing Strategy in Mobile Commerce Systems "," Journal of Database Management","30","540"
"ChiangLee;Chih-HorngKe;Yaw-HueiChen"," Performance Upgrade for Large Object Bases Using Disk Arrays "," Proceedings of the International Conference Database and Expert Systems Applications DEXA Database and Expert Systems Applications Zurich","30","541"
"ChiangLee;Chih-HorngKe"," A Stochastic Approach to Query Optimization in Mobile Computing Environment "," Proceedings of the First Workshop Computing","30","542"
"ChiangLee;Chih-HorngKe;Chao-ChunChen"," Tracking Mobile Users Utilizing Their Frequently Visited Locations "," Proceedings of the International Conference Database and Expert Systems Applications DEXA Database and Expert Systems Applications","30","543"
"Chien-HuaShann;Ting-LuHuang","A Practical Nonblocking Queue Algorithm Using Compare-and-Swap ","ICPADS International Conference Parallel and Distributed Systems","31","544"
"Guan-JoeLai","A new scheduling strategy for NUMA multiprocessor systems ","ICPADS International Conference Parallel and Distributed Systems","31","545"
"C-CWu;Der-LinPean","Look-Ahead Memory Consistency Model ","ICPADS International Conference Parallel and Distributed Systems","31","546"
"Der-LinPean;Guan-JoeLai","An Optimized Dependence Convex Hull Partitioning Technique to Maximize Parallelism of Nested Loops with Non-Uniform Dependences ","ICPADS International Conference Parallel and Distributed Systems","31","547"
"Der-LinPean;J-RWu","Effective Mechanisms to Reduce the Overhead of Migratory Sharing for Linked-Based Cache Coherence Protocols in Clustering Multiprocessor Architecture ","ICPADS International Conference Parallel and Distributed Systems","31","548"
"ChichyangChen"," On -D Shape Reconstruction of Deformable Objects Using Vision Sensors, ","The State University","32","549"
"ChichyangChen"," On-Line Computation of Elementary Functions Using Finite State Machines, ","Proceedings of Proceedings of International Computer Symposium","32","550"
"ChichyangChen;YuanFZheng"," A New Robotic Hand/Eye Calibration Method by Active Viewing of a Checkerboard Pattern, ","Proceedings of Proceedings of IEEE International Conference Robotics and Automation","32","551"
"ChichyangChen;Rui-LinChen;Chih-HuanYang"," Pipelined computation of very large word-length addition/subtraction polynomial hardware cost, ","IEEE Transactions Computers SCI Scalable Coherent Interface EI NSC E","32","552"
"ChicyangChen;Chih-HuanYang"," Pipelined Computation of LNS Addition/Subtraction Very Small Lookup Tables, ","Proceedings of Proceedings of International Conference Computer Design","32","553"
"ChichyangChen;YuanFZheng"," Passive and Active Vision for Smooth Surface Detection of Deformed Plates, ","IEEE Transactions Industrial Electronics SCI Scalable Coherent Interface","32","554"
"ChichyangChen;StevenStitt;YuanFZheng"," Robotic Eye-in-the-hand Calibration by Calibrating Optical Axis and Target Pattern, ","Journal of Intelligent and Robotic Systems Vo","32","555"
"ChichyangChen",", Recognition of Overlapping Objects Using Mathematical Morphology, ","NSC E T","32","556"
"ChichyangChen;Yann-YiingChen"," Error Analysis of DCT algorithms in Floating-Point and Logarithmic Number Systems, ","Proceedings of th VLSI Very Large Scale Integration Design CAD Symposium","32","557"
"ChichyangChen;Chiou-DongWang"," A Simple edge-preserving filtering technique for constructing multi-resolution systems of images, "," by Pattern Recognition Letters SCI Scalable Coherent Interface NSC E","32","558"
"ChichyangChen;YuanFZheng"," Thin Plate Surface Approximation Using Coons Patches, ","Computer Aided Geometric Design","32","559"
"Chichyang"," Design of an On-line Logarithmic Number System Processor, ","NSC E","32","560"
"Chichyang"," Human Face Detection in Color Images, ","NSC E","32","561"
"Chichyang"," Automatic Tracking of Face Features from Image Sequences, ","NSC E","32","562"
"Chiun-WenHsu;Te-LungLin","Image prediction using face detection and triangulation ","Pattern Recognition Letters","32","563"
"ThanosStouraitis;ChichyangChen"," Fast Digit-Parallel Conversion from Signed-Digit to Conventional Representations, ","Electronics Letters","32","564"
"ThanosStouraitis;ChichyangChen"," A Hybrid Signed-Digit/Logarithmic Number System Processor, ","IEEE proceedings E","32","565"
"Chiou-DongWang;ChichyangChen"," Edge-Based Non-linear Gaussian Filtering for Constructing the multiresolution System of Images, ","Proceedings of Proceedings of CVGIP Conference Computer Vision Graphics and dImage Processing","32","566"
"Chiou-DongWang","A simple edge-preserving filtering technique for constructing multi-resolution systems of images ","Pattern Recognition Letters","32","567"
"ChichyangChen;Chiun-WenHsu"," Content-based hybrid DPCM/classified vector quantization for coding video telephony sequences, "," by Journal of visual communication and image representation SCI Scalable Coherent Interface EI NSC E","32","568"
"ChichyangChen;YuanFZheng"," Deformation Identification and Estimation of One-Dimensional Objects by Vision Sensors, ","Journal of Robotic Systems Vol","32","569"
"ChichyangChen;YuanFZheng"," Deformation Identification and Estimation of One-Dimensional Objects by Vision Sensors, ","Proceedings of Proceedings of IEEE International Conference Robotics and Automation","32","570"
"ChichyangChen;Kuo-HsiungCho"," Design of a -digit On-Line Addition Unit in Logarithmic Number System, ","Journal of The Chinese Institute of Electrical Engineering Vo","32","571"
"ChichyangChen;Kuo-HsiungCho;Shiuh-PyingChiang"," Design of -Digit On-Line Exponential and Logarithmic Computational Units, ","Journal of Feng Chia","32","572"
"ChichyangChen;Shiuh-PyingChiang"," Detection of Human Faces in Color Images, ","IEEE proceedings Vision Image and signal processing EI","32","573"
"ChichyangChen;Shiuh-PingChiang"," Human Face Detection in Color Images, ","Proceedings of Proceedings of ICS Conference Image processing and Character recognition","32","574"
"ChichyangChen"," A Hybrid Signed-Digit/Logarithmic Number System Arithmetic Processor, ","The State University","32","575"
"ChichyangChen;Te-LungLin"," Low Bit-Rate Video-Coding Using Image Triangulation, ","Proceedings of Proceedings of IEEE Intl Symposium Consumer Electronics","32","576"
"Chih-HuanYang;Rui-LinChen","Pipelined Computation of Very Large Word-Length LNS Addition/Subtraction with Polynomial Hardware Cost ","IEEE Trans Computers","32","577"
"YuanFZheng","A New Robotic Hand/Eye Calibration Method by Active Viewing of a Checkerboard Pattern ","ICRA International Conference Robotics and Automation","32","578"
"YuanFZheng;RunPei;ChichyangChen"," Strategies for Automatic Assembly of Deformable Objects, ","Proceedings of Proceedings of IEEE International Conference Robotics and Automation","32","579"
"ChichyangChen;Chiun-WenHsu"," Image Predication Using Face Detection and TRiangulation, ","Proceedings of Proceedings of CVGIP Conference Computer Vision Graphics and Image Processing","32","580"
"KaiHChang;Shih-SungLiao;StephenBSeidman","Testing Object-Oriented Programs Based on Usage Profiles and Formal Specifications ","SEKE Software Engineering and Knowledge Engineering","33","581"
"KaiHChang;RichardChapman","Test scenario and regression test suite generation from Object-Z formal specification for object-oriented program testing ","ACM Southeast Regional Conference","33","582"
"KaiHChang;Shih-SungLiao","An Integrated Testing Framework for Object-Oriented Programs ","Informatica","33","583"
"KaiHChang;RichardChapman;Shih-SungLiao","Test Scenario Generation Based on Formal Specification and Usage Profile ","International Journal of Software Engineering and Knowledge Engineering","33","584"
"DouglasYarger;JohnPeterBoysen;Ying-ShaoHsu","The Development of an Exploratory Simulation for Constructivist Learning: An Example of Java Application ","WebNet","34","585"
"DouglasYarger;RexAThomas;Ying-ShaoHsu","Development and formative evaluation of an instructional simulation for a web-aided meteorology course ","WebNet","34","586"
"Kuei-ChingLiao;Ying-ShaoHsu","A Web-Based Lesson with Situated Learning in Senior High School Level ","WebNet","34","587"
"Hung-JeanWu;Yin-ShaoHsu","Where to Built A Tide Power Plant ? - Cooperative Learning On the Web ","WebNet","34","588"
"SandeepKGupta","BIST Test Pattern Generators for Stuck-Open and Delay Testing ","EDAC ETC EUROASIC","35","589"
"SandeepKGupta","A Satisfiability-Based Test Generator for Path Delay Faults in Combinational Circuts ","DAC Design Automation Conference","35","590"
"SandeepKGupta","BIST Test Pattern Generators for Two-Pattern Testing-Theory and Design Algorithms ","IEEE Trans Computers","35","591"
"SandeepKGupta","A Methodology to Design Efficient BIST Test Pattern Generators ","ITC International Test Conference","35","592"
"Ing-RayChen","Threshold-Based Admission Control Policies for Multimedia Servers ","Comput J","36","593"
"Ing-RayChen;Sheng-TzongCheng","Performance evaluation of an admission control algorithm: dynamic threshold with negotiation ","Perform Eval","36","594"
"Ing-RayChen;Sheng-TzongCheng","Dynamic Quota-Based Admission Control with Sub-Rating in Multimedia Servers ","Multimedia Syst","36","595"
"Ing-RayChen;Sheng-TzongCheng","A Study of Self-adjusting Quality of Service Control Schemes ","Winter Simulation Conference","36","596"
"KayhanK&uuml;&ccedil;&uuml;k&ccedil;akar","An Architectural Power Optimization Case Study using High-level Synthesis ","ICCD International Conference Computer Design","37","597"
"KayhanK&uuml;&ccedil;&uuml;k&ccedil;akar","A Source-Level Dynamic Analysis Methodology and Tool for High-Level Synthesis ","ISSS International Symposium Systems Synthesis","37","598"
"KayhanK&uuml;&ccedil;&uuml;k&ccedil;akar","High-level scheduling model and control synthesis for a broad range of design applications ","ICCAD International Conference Computer Aided Design","37","599"
"JieGong;KayhanK&uuml;&ccedil;&uuml;k&ccedil;akar","Architectural Rule Checking for High-level Synthesis ","DATE Design Automation and Test Europe","37","600"
"","","","38","601"
"I-PengLin","The Computational Complexity of Satisfiability of Temporal Horn Formulas in Propositional Linear-Time Temporal Logic\","","38","602"
"I-PengLin","The Computational Complexity of the Satisfiability of Modal Horn Clauses for Modal Propositional Logics ","Theor Com","38","603"
"TheComplexityofPropositionalModalTheoriesandtheComplexityofConsistencyofPropositionalModalTheories","LFCS","","39","604"
"I-PengLin","The Computational Complexity of Satisfiability of Temporal Horn Formulas in Propositional Linear-Time Temporal Logic ","Inf Process Lett","39","605"
"I-PengLin","The Computational Complexity of the Satisfiability of Modal Horn Clauses for Modal Propositional Logics ","Theor Comput Sci","39","606"
"RakeshKSinha;RandeepBhatia","Efficient Disk Allocation Schemes for Parallel Retrieval of Multidimensional Grid Data ","SSDBM Statistical and Scientific Database Management","3","607"
"RakeshKSinha;RandeepBhatia","Multidimensional Declustering Schemes Using Golden Ratio and Kronecker Sequences ","IEEE Trans Knowl Data Eng","3","608"
"RakeshKSinha","Analysis and Comparison of Declustering Schemes for Interactive Navigation Queries ","IEEE Trans Knowl Data Eng","3","609"
"RakeshKSinha;RandeepBhatia","Hierarchical Declustering Schemes for Range Queries ","EDBT Extending Database Technology","3","610"
"RakeshKSinha;RandeepBhatia","A Hierarchical Technique for Constructing Efficient Declustering Schemes for Range Queries ","Comput J","3","611"
"RakeshKSinha;RandeepBhatia","Asymptotically optimal declustering schemes for -dim range queries ","Theor Comput Sci","3","612"
"ClaudioPetrone;MarcPucci;MarcoMesiti;MunirCochinwala;PatriziaSanta;SunilSamtani","Internet Traffic Warehouse ","SIGMOD International Conference Management of Data Conference","3","613"
"ElsaYueh;MunirCochinwala","Dealing with Slow-Evolving Fact: A Case Study on Inventory Data Warehousing ","DOLAP International Workshop Data Warehousing and OLAP","3","614"
"ChristineTCheng","From Discrepancy to Declustering: Near optimal multidimensional declustering strategies for range queries ","PODS Symposium Principles of Database Systems","3","615"
"AmjadUmar;MohammadMoghadam;TonyLin","A National Clearinghouse Service for B B Exchanges in the Telecommunications Industry ","COMPSAC International Computer Software and Applications Conference","3","616"
"Duen-RenLiu","Tree Indexing for Efficient Search of Similar Documents ","COMPSAC International Computer Software and Applications Conference","3","617"
