"Coauthor","Paper","Journal","AuthorID","PaperID"
"JonathanDHSmith;ABRomanowska","From affine to projective geometry via convexity"," Universal Algebra and Lattice Theory ed S D Comer Springer Lecture Notes Mathematics","24","371"
"JonathanDHSmith;FAHummer","Greedy loop transversal codes","metrics and lexicodes J Comb Math Comb Comp","24","372"
"JonathanDHSmith;","Greedy loop transversal codes conference report ","Proceedings of the Fortieth Annual Allerton Conference Communication Control and Computing University of","24","373"
"JonathanDHSmith;D-HChoi","Greedy loop transversal codes for correcting error bursts","Discrete Math Available online","24","374"
"JonathanDHSmith;","Homotopy and semisymmetry of quasigroups","Alg Univ Available online","24","375"
"JonathanDHSmith;MFHobart","Vector lattices and rooted trees","Alg Univ","24","376"
"JonathanDHSmith;MAAkivis","V V Goldberg","the occasion of his th birthday Webs and Quasigroups","24","377"
"JonathanDHSmith;MAAkivis","Vladislav V Goldberg","the occasion of his th birthday and years of scientific activity Webs and Quasigroups","24","378"
"JonathanDHSmith;","A left loop on the -sphere","J Alg Available online","24","379"
"JonathanDHSmith;F-LHsu;FAHummer","Logarithms, syndrome functions and the information rates of greedy loop transversal codes","J Comb Math Comb Comp","24","380"
"JonathanDHSmith;","Loops and quasigroups: Aspects of current work and prospects for the future","Comment Math Univ Carol Available online","24","381"
"JonathanDHSmith;","Loop transversal codes","Cubo invited expository paper","24","382"
"JonathanDHSmith;","Loop transversals to linear codes","J Comb Info and System Sciences","24","383"
"JonathanDHSmith;","Quasigroup actions: Markov chains","pseudoinverses and linear representations Southeast Asia Bulletin of Mathematics invited paper","24","384"
"JonathanDHSmith;","Quasigroup homogeneous spaces and linear representations","J Alg Available online","24","385"
"JonathanDHSmith;","Association schemes","superschemes and relations invariant under permutation groups Eur J Comb Available online","24","386"
"JonathanDHSmith;JDPhillips","The endocenter and its applications to quasigroup representation theory","Comm Math Univ Carol Available online","24","387"
"","Modal Theory, Partial Orders, and Digital Geometry ","Mathematical Foundations of Programming Semantics","24","388"
"JonathanDHSmith;","Three key questions about complex systems"," Semiotics Evolution Energy and Development pages electronic journal Click here for local copy of paper","24","389"
"Dug-HwanChoi","Greedy Loop Transversal Codes for Correcting Error Burst ","Discrete Mathematics","24","390"
"JonathanDHSmith;","Time in biological systems"," Studies the Structure of Time eds R Buccheri V di Ges M Saniga Kluwer New","24","391"
"Jin-YoungChoi","On the Unimodality and Combinatorics of Bessel Numbers ","Discrete Mathematics","24","392"
"JonathanDHSmith;","Time in biology and physics"," The Nature of Time Geometry Physics and Perception eds R Buccheri M Saniga W M Stuckey Kluwer Dordrecht","24","393"
"JonathanDHSmith;ABRomanowska","Bisemilattices of subsemilattices","J Algebra","24","394"
"JonathanDHSmith;","Two enumeration principles for free algebras","Acta Univ Carolinae Math et Phys","24","395"
"JonathanDHSmith;AAUngar","Abstract space-times and their Lorentz groups","J Math Phys Available online","24","396"
"JonathanDHSmith;JYChoi","Tri-restricted numbers and powers of permutation representations","J Comb Math Comb Comp","24","397"
"JonathanDHSmith;KWJohnson","Characters of finite quasigroups","Eur J Comb","24","398"
"JonathanDHSmith;KWJohnson;SYSong","Characters of finite quasigroups VI: critical examples and doubletons","Eur J Comb","24","399"
"JonathanDHSmith;KWJohnson","Characters of finite quasigroups V: linear characters","Eur J Comb","24","400"
"JonathanDHSmith;KWJohnson","Characters of finite quasigroups IV: products and superschemes","Eur J Comb","24","401"
"JonathanDHSmith;","Quasigroup permutation representations","Quasigroups and Related Systems Online abstract","24","402"
"JonathanDHSmith;","Quasigroups","association schemes and operators almost periodic functions Algebraic Extremal and Metric Combinatorics eds M M Deza P Frankl and I G University Press","24","403"
"JonathanDHSmith;","Quasigroups and quandles","Discrete Math Available online","24","404"
"JonathanDHSmith;JDPhillips","Quasiprimitivity and quasigroups","Bull Australian Math Soc","24","405"
"JonathanDHSmith;RRossmanith","Alternative approaches to alternative algebras","Acta Sci Math","24","406"
"JonathanDHSmith;ABRomanowska","Embedding sums of cancellative modes into functorial sums of affine spaces"," Unsolved Problems Mathematics for the st Century A Tribute to Kiyoshi Is ki s th Birthday eds J M Abe and S Tanaka IOS Press","24","407"
"JonathanDHSmith;","A macroscopic approach to demography","J Math Biol Available online","24","408"
"JonathanDHSmith;","Modal theory","partial orders and digital geometry The Mathematical Foundations of Programming Semantics ed A Melton Springer Lecture Notes Computer Science","24","409"
"JonathanDHSmith;","Modes and Modals","Discuss Math Online abstract","24","410"
"JonathanDHSmith;","Multilinear algebras and Lie's theorem for formal n-loops","Arch Math","24","411"
"JonathanDHSmith;","Minimal trees of given search number","Discrete Math","24","412"
"JonathanDHSmith;","Exterior algebra representations of commutative Moufang loops","Arch Math","24","413"
"JonathanDHSmith;","Induced class functions are conditional expectations","Eur J Comb","24","414"
"JonathanDHSmith;","In defence of eponymy","Math Intelligencer","24","415"
"JonathanDHSmith;","Information theory and its applications to biology","finance and physics invited conference report Entropy electronic journal","24","416"
"JonathanDHSmith;","Wreath products along the period-doubling route to chaos","Ergodic Th and Dynamical Systems","24","417"
"JonathanDHSmith;JYChoi","On the combinatorics of multi-restricted numbers","Ars Combinatoria","24","418"
"JonathanDHSmith;","On the dimension of finite permutation group actions","Beitr ge zur Algebra und Geometrie Available online","24","419"
"JonathanDHSmith;","On the evolution of semiotic capacity"," Semiotics Evolution Energy ed E Taborsky Shaker Verlag Aachen","24","420"
"JonathanDHSmith;GCzédli","On the uniqueness of Mal'cev polynomials","Colloq Math Soc J nos Bolyai Finite Algebra and Multiple valued Logic Szeged","24","421"
"JonathanDHSmith;","On the nilpotence class of commutative Moufang loops","Math Proc Camb Phil Soc","24","422"
"JonathanDHSmith;JYChoi","On the unimodality and combinatorics of Bessel numbers","Discrete Math Available online","24","423"
"JonathanDHSmith;ABRomanowska","On the structure of barycentric algebras","J Math","24","424"
"JonathanDHSmith;ABRomanowska","On the structure of subalgebra systems of idempotent entropic algebras","J Alg","24","425"
"JonathanDHSmith;ABRomanowska","On the structure of semilattice sums","Czech J Math","24","426"
"JonathanDHSmith;KWJohnson","A note on character induction in association schemes","Eur J Comb","24","427"
"JonathanDHSmith;","Entropy","character theory and centrality of finite quasigroups Math Proc Camb Phil Soc","24","428"
"JonathanDHSmith;DRBrooks","Entropy and information in evolving biological systems","Biology and Philosophy","24","429"
"JonathanDHSmith;MSaniga","Plane cubic curves","three webs and the dimensionality of space time Noetic J","24","430"
"JonathanDHSmith;","Permutation representations of loops","J Alg Available online","24","431"
"JonathanDHSmith;","Orbit decomposition of subset actions","Discrete Math Available online","24","432"
"JonathanDHSmith;","Regular orbits in powers of permutation representations","Arch Math Available online","24","433"
"JonathanDHSmith;XRShen","Representation theory of comtrans algebras","J Pure and Appl Alg","24","434"
"JonathanDHSmith;BIm","Orthogonal ternary algebras and Thomas sums","Alg Colloq","24","435"
"JonathanDHSmith;LThur","Subdifferentiation of monotone functions from semilattices to distributive lattices","Order","24","436"
"JonathanDHSmith;ABRomanowska","Subalgebra systems of idempotent entropic algebras","J Alg","24","437"
"JonathanDHSmith;","A second grammar of associators","Math Proc Camb Phil Soc","24","438"
"JonathanDHSmith;","Skein polynomials and entropic right quasigroups","Demonstr Math","24","439"
"JonathanDHSmith;","Some observations on the concepts of information-theoretic entropy and randomness"," Entropy electronic journal","24","440"
"JonathanDHSmith;ABRomanowska","Semilattice-based dualities","Studia Logica","24","441"
"JonathanDHSmith;KWJohnson","Characters of finite quasigroups III: quotients and fusion","Eur J Comb","24","442"
"JonathanDHSmith;KWJohnson","Characters of finite quasigroups II: induced characters","Eur J Comb","24","443"
"JonathanDHSmith;","A coalgebraic approach to quasigroup permutation representations","Alg Univ Available online","24","444"
"JonathanDHSmith;","Classical and quantum statistical mechanics of permutation representations"," Groups Korea Proceedings of the International Conference Pusan National University Pusan Korea eds Y G Baik D L Johnson A C Kim Gruyter","24","445"
"JonathanDHSmith;","A class of quasigroups solving a problem of ergodic theory","Comment Math Univ Carol Available online","24","446"
"JonathanDHSmith;","Combinatorial characters of quasigroups"," Coding Theory and Design Theory Part I Coding Theory ed D Ray Chaudhuri Springer New","24","447"
"JonathanDHSmith;ABRomanowska","Communicating processes and entropic algebras","Fund Informaticae","24","448"
"JonathanDHSmith;","Commutative Moufang loops and Bessel functions","Inv Math","24","449"
"JonathanDHSmith;","Commutative Moufang Loops: the first years","Algebras Groups and Geometries","24","450"
"JonathanDHSmith;","Competition and the canonical ensemble","Math Biosci Available online","24","451"
"JonathanDHSmith;XRShen","Simple algebras of Hermitian operators","Arch Math","24","452"
"JonathanDHSmith;XRShen","Simple algebras of invariant operators","Alg Colloq","24","453"
"JonathanDHSmith;XRShen","Simple multilinear algebras","rectangular matrices and Lie algebras J Alg Available online","24","454"
"JonathanDHSmith;TSRFuad","Simple multilinear algebras and hermitian operators","Comment Math Univ Carol Available online","24","455"
"JonathanDHSmith;BIm","Simple ternary Grassman algebras","Alg Colloq","24","456"
"JonathanDHSmith;","Speed's orbit problem: variations on themes of Burnside","Eur J Comb Available online","24","457"
"JonathanDHSmith;ADharwadker","Split extensions and representations of Moufang loops","Comm Alg","24","458"
"JonathanDHSmith;D-HChoi","Support functions of general convex sets","Alg Univ","24","459"
"JonathanDHSmith;ABRomanowska","Support functions and ordinal products","Geom Dedicata","24","460"
"JonathanDHSmith;ABRomanowska","Separable modes","Alg Univ","24","461"
"JonathanDHSmith;XRShen","Comtrans algebras and bilinear forms","Arch Math","24","462"
"JonathanDHSmith;","Comtrans algebras and their physical applications","Banach Center Publications","24","463"
"JonathanDHSmith;KBAthreya","Canonical distributions and phase transitions","Discuss Math Prob and Stat Online abstract","24","464"
"JonathanDHSmith;","Canonical ensembles","evolution of competing species and the arrow of time Evolutionary Systems Biological and Epistemological Perspectives Selection and Self organization eds G van Vijver S N Salthe and M Delpos Kluwer Dordrecht","24","465"
"JonathanDHSmith;","Continued fractions","fibered automata and a theorem of Multiple Valued Logic","24","466"
"JonathanDHSmith;","Centraliser rings of multiplication groups on quasigroups","Math Proc Camb Phil Soc","24","467"
"JonathanDHSmith;ABRomanowska","Differential groupoids"," Contributions to General Algebra eds D Dorninger G Eigenthaler H K Kaiser and W B M ller H lder Pichler Tempsky","24","468"
"JonathanDHSmith;KPszczola;ABRomanowska","Duality for some free modes","Discuss Math Gen Alg and Appl Online abstract","24","469"
"JonathanDHSmith;ABRomanowska","Duality for semilattice representations","J Pure Appl Algebra Available online","24","470"
"JonathanDHSmith;","Demography and the canonical ensemble","Math Biosci Available online","24","471"
"VijaySBobba","A parameter-driven router ","DAC Design Automation Conference","25","472"
"CarlPomerance;SSWagstaff","New Ideas for Factoring Large Integers ","CRYPTO International Crytology Conference","25","473"
"CarlPomerance;RandyTuler","A Pipeline Architecture for Factoring Large Integers with the Quadratic Sieve Algorithm ","SIAM Society for Industrial and Applied Mathematics J Comput","25","474"
"","User's guide for the Shadowy Crystal Ball: practical tips and techniques for planning the future ","SIGUCCS Special Interest Group University and Computing Services","26","475"
"","Making standards work: a whole-product approach ","SIGUCCS Special Interest Group University and Computing Services","26","476"
"EricRotenberg;QuinnJacobson;YiannakisSazeides","Trace Processors ","MICRO International Symposium Microarchitecture","27","477"
"","Multiscalar As a New Architecture Paradigm ","ACM Comput Surv","27","478"
"SGPenny;;PSengers","Traces: Embodied Immersive Interaction with Semi Autonomous Avatars","Convergence the Journal of Research into New MediaTechnologies","28","479"
"SGPenny;;ABernhardt","Traces: Wireless full body tracking in the CAVE","Ninth International Conference Artificial Reality and Telexistence ICAT","28","480"
"AWitkin;;DBaraff","Fast and Controllable Simulation of the Shattering of Brittle Objects","Computer Graphics Forum","28","481"
"JKHodgins;IOppenheim;;AWitkin","Modeling Truss Structures using Optimizationa","SIGGRAPH Special Interest Group Computer Graphs","28","482"
"","Three Applications of Optimization in Computer Graphics","doctoral dissertation tech report CMU TR Robotics Institute Carnegie Mellon University","28","483"
"AndrewPWitkin;IrvingOppenheim;JessicaKHodgins","Creating models of truss structures with optimization ","ACM Trans Graph","28","484"
"AndrewPWitkin;DavidBaraff","Fast and Controllable Simulation of the Shattering of Brittle Objects ","Comput Graph Forum","28","485"
"AKasprzyk;ARust;AStabenau;AUreta-Vidal;CMelsopp;DBarker;EEyras;EMongin;ESchmidt;EStupka;EwanBirney;GCameron;GSlater;HLehvaslaiho;IVastrik;JGilbert;JStalker;JamesACuff;LClark;LHuminiecki;MHammond;MRPocock;MicheleEClamp;PLijnzaad;RPettett;RichardDurbin;SPotter;SSearle;TCox;TDown;TimJPHubbard;VCurwen;WSpooner;YChen","The Ensembl genome database project ","Nucleic Acids Research","29","486"
"AKasprzyk;ARust;AStabenau;AUreta-Vidal;CMelsopp;DAndrews;DBarker;DKeefe;EEyras;EMongin;ESchmidt;EStupka;EwanBirney;GCameron;GSlater;HLehvaslaiho;IVastrik;JGilbert;JStalker;JamesACuff;LClark;MClamp;MHammond;PBevan;RPettett;RichardDurbin;SPotter;SSearle;TCox;TDown;TimJPHubbard;VCurwen;VIyer;WSpooner;YChen","Ensembl : accommodating comparative genomics ","Nucleic Acids Research","29","487"
"","The interaction of technology, economics, &amp; culture as a basis for understanding academic computing support needs ","SIGUCCS Special Interest Group University and Computing Services","30","488"
"GeorgeTown;JamesAHaskett;SusanFStager","Practical management of computer ethics: computer center and computer science department approaches ","SIGUCCS Special Interest Group University and Computing Services","30","489"
"EricRotenberg;QuinnJacobson;YiannakisSazeides","Trace Processors ","MICRO International Symposium Microarchitecture","31","490"
"","Multiscalar As a New Architecture Paradigm ","ACM Comput Surv","31","491"
"AFSmeaton;POver;CJCostello;APdeVries;DDoermann;AHauptmann;MERorvig;JRSmith;LWu","The TREC Video Track: Information Retrieval on Digital Video Information,","Proc European Conf Digital Libraries ECDL European Conference Digital Libraries","3","492"
"JRSmith;ABenitez","Conceptual Modeling of Audio-Visual Content,","Proc IEEE Intl Conf Multimedia and Expo ICME New","3","493"
"JRSmith","Content-based Access of Image and Video Libraries,","Encyclopedia of Library and Information Science Marcel Dekker Inc Eds A","3","494"
"JRSmith","Content-based Query by Color in Image Databases,","Image Databases John Wiley Sons Inc Eds L D Bergman and V Castelli","3","495"
"AnantJhingran;Chung-ShengLi;VittorioCastelli","Dynamic Assembly of Views in Data Cubes ","PODS Symposium Principles of Database Systems","3","496"
"JRSmith;RMohan;C-SLi","Content-based transcoding of images in the Internet,","Proc IEEE Intl Conf Image Processing","3","497"
"C-SLi;VCastelli;JRSmith","Combining Indexing and Learning in Iterative Refinement,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation","3","498"
"JRSmith;C-SLi","Decoding Image Semantics Using Composite Region Templates,","IEEE Workshop Content based Access to Image and Video Databases Fort Collins","3","499"
"C-SLi;JRSmith;VCastelli;LDBergman","Comparing Texture Feature Sets for Retrieving Core Images in Petroleum Applications,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation","3","500"
"JRSmith","Digital Video Libraries and the Internet,","IEEE Communications Mag Special issue the Next Generation Internet","3","501"
"Chung-ShengLi;RakeshMohan","Content-based Transcoding of Images in the Internet ","ICIP International Conference Image Processing","3","502"
"JRSmith;VCastelli;C-SLi","Adaptive Storage and Retrieval of Large Compressed Images,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases VII San Jose Computer Animation","3","503"
"Chung-ShengLi","Adaptive Synthesis in Progressive Retrieval of Audio-Visual Data ","IEEE International Conference Multimedia and Expo I","3","504"
"JRSmith;C-SLi","Adaptive Synthesis in Progressive Retrieval of Audio-Visual Data,","Proc IEEE Intl Conf Multimedia and Expo ICME New","3","505"
"Chung-ShengLi;RakeshMohan","Adapting Content to Client Resources in the Internet ","ICMCS International Conference Multimedia Computing and Systems","3","506"
"JRSmith;ABBenitez","Descriptions of Collections and Models of Audio-Visual Content,","MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora","3","507"
"Chung-ShengLi;RakeshMohan","Adapting Multimedia Internet Content for Universal Access ","IEEE Transactions Multimedia","3","508"
"C-SLi;YCChang;JRSmith;LBergman","Framework for efficient processing of content-based fuzzy Cartesian queries,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases San Jose Computer Animation","3","509"
"Chung-ShengLi;LawrenceDBergman;Yuan-ChiChang","Model-Based Multi-Modal Information Retrieval from Large Archives ","ICDCS International Conference Distributed Computing Systems Workshop of Knowledge Discovery and Data Mining the World Wide Web","3","510"
"C-SLi;LDBergman;VCastelli;JRSmith;AThomasian","Model-based mining of remotely senses data for environmental and public health applications,","Advances Biomedical Image Databases Kluwer Academic Publishers Eds S Wong","3","511"
"JRSmith;VCastelli;AJhingran;C-SLi","Dynamic Assembly of Views in Data Cubes, Proc ACM Principles of Database Systems PODS ,","","3","512"
"JRSmith;S-FChang","Frequency and Spatially Adaptive Wavelet Packets,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP","3","513"
"JRSmith;S-FChang","Joint adaptive space and frequency graph basis selection,","Proc IEEE Intl Conf Image Processing","3","514"
"JRSmith","Video Indexing and Retrieval using MPEG- ,","The Handbook of Image and Video Databases Design and Applications CRC Press Eds B Furht O Marques","3","515"
"C-SLi;RMohan;JRSmith","Multimedia Content Description in the InfoPyramid,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP","3","516"
"JRSmith","VideoZoom Spatio-temporal video browser,","IEEE Trans Multimedia","3","517"
"Chung-ShengLi","An Adaptive View Element Framework for Multi-Dimensional Data Management ","CIKM International Conference Information and Knowledge Management","3","518"
"JRSmith","VideoZoom: a spatio-temporal video browser for the Internet,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems III","3","519"
"C-SLi;CAggrarwal;MCampbell;Y-CChang;GGlass;VIyengar;MJoshi;C-YLin;MNaphade;JRSmith;BTseng;MWang;K-LWu;PSYu","EPI-SPIRE: A Bio-surveillance System for Environmental and Public Health Activity Monitoring,","Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","3","520"
"JRSmith;C-YLin;MNaphade","Video Texture Indexing using Spatio-temporal Wavelets,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing","3","521"
"Chung-ShengLi;RakeshMohan","Scalable multimedia delivery for pervasive computing ","ACM Multimedia","3","522"
"JRSmith;S-FChang","Visually Searching the Web for Content,","IEEE Multimedia Mag","3","523"
"Chung-ShengLi;RichardHan;Yuan-ChiChang","Secure Transcoding of Internet Content ","JCIS Joint Conference Information Sciences","3","524"
"JRSmith;BLugeon","A Visual Annotation Tool for Multimedia Content Description,","Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems","3","525"
"Chung-ShengLi;LawrenceDBergman;VittorioCastelli","Sequential Processing for Content-Based Retrieval of Composite Objects ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","3","526"
"JRSmith;S-FChang","VisualSEEk: a fully automated content-based image query system,","Proc ACM Intl Conf Multimedia","3","527"
"Chung-ShengLi;LawrenceDBergman;VittorioCastelli","SPIRE: a digital library for scientific information ","Int J Digital Libraries","3","528"
"Chung-ShengLi;LawrenceDBergman;VittorioCastelli","SPIRE: A Progressive Content-Based Spatial Image Retrieval Engine ","SIGMOD International Conference Management of Data Conference","3","529"
"Chung-ShengLi;LawrenceDBergman;VittorioCastelli","Search and Progressive Image Retrieval from Distributed Image/Video Databases: The SPIRE Project ","ECDL European Conference Digital Libraries","3","530"
"Chung-ShengLi;Yuan-ChiChang","Searching dynamically bundled goods with pairwise relations ","ACM Conference Electronic","3","531"
"JRSmith;S-FChang","Local Color and Texture Extraction and Spatial Query,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Lausanne CH","3","532"
"JRSmith;S-FChang","Quadtree Segmentation for Texture-Based Image Query,","Proc ACM Intl Conf Multimedia","3","533"
"JRSmith","Quantitative Assessment of Image Retrieval Evaluation,","Journal of the American Society for Information Science Special issue Perspectives Image Access Bridging Multiple Needs and Multiple Perspectives","3","534"
"JRSmith;C-YLin;MRNaphade;ANatsev;BLTseng","Learning Concepts from Video Using Multi-modal Features,","Tyrrhenian International Workshop Digital Communications Capri","3","535"
"C-SLi;JRSmith;VCastelli;","S-STIR: Similarity Search Through Iterative Refinement,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases San Jose Computer Animation","3","536"
"JRSmith","Query Vector Projection Access Method,","Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases VII San Jose Computer Animation","3","537"
"Chung-ShengLi;LawrenceDBergman;Ming-LingLo;VittorioCastelli;Yuan-ChiChang","The Onion Technique: Indexing for Linear Optimization Queries ","SIGMOD International Conference Management of Data Conference","3","538"
"JRSmith;S-FChang","Querying by Color Regions using the VisualSEEk Content-based Visual Query System,","Intelligent Multimedia Information Retrieval AAA Press MIT Press Eds M T Maybury","3","539"
"C-YLin;BTseng;MNaphade;ANatsev;JRSmith;"," VideoAL: A end-to-end MPEG- video automatic labeling system, ","IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","3","540"
"JRSmith;C-SLi","Image classification and querying using composite region templates,","Journal of Computer Vision and Pattern Recognition","3","541"
"C-YLin;BTseng;JRSmith","Improved Text Overlay Detection in Videos Using a Fusion-Based Classifier,","Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","3","542"
"JRSmith","Image Retrieval Evaluation,","IEEE Workshop Content based Access to Image and Video Databases Fort Collins","3","543"
"JianhaoMeng;Shih-FuChang","Efficient Techniques for Feature-Based Image/Video Access and Manipulation ","Data Processing Clinic","3","544"
"JRSmith;Y-CChang;C-SLi","Multi-object, Multi-feature Search using MPEG- ,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Thesaloniki GR","3","545"
"HoraceJMeng;Shih-FuChang","Exploring Image Functionalities in WWW Applications- Development of Image/Video Search and Editing Engines ","ICIP International Conference Image Processing","3","546"
"JRSmith","Multimedia content management in the MPEG- framework,","Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems III","3","547"
"RMohan;JRSmith;C-SLi","Content Adaptation Framework: Bringing the Internet to Information Appliances,","Proc GLOBECOM","3","548"
"RMohan;JRSmith;C-SLi","Adapting Content to Client Resources in the Internet,","Proc IEEE Intl Conf Multimedia Comp Systems","3","549"
"RMohan;JRSmith;C-SLi","Adapting Multimedia Internet Content for Universal Access,","IEEE Trans Multimedia","3","550"
"RMohan;JRSmith;C-SLi","Multimedia Content Customization for Universal Acccess,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems III","3","551"
"JRSmith","Multimedia Databases,","IEEE Conf Web Age Information Management Xian CN","3","552"
"JRSmith;C-YLin;BTseng","Multimedia resource transcoding for MPEG- digital item adaptation,","Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems IV","3","553"
"JRSmith;MNaphade;ANatsev","Multimedia Semantic Indexing using Model Vectors,","Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","3","554"
"JRSmith","Multimedia Systems and Signal Processing,","Electrical Engineering Handbook Academic Press Eds Yih Fang","3","555"
"MNaphade;AJaimes;C-YLin;ANatsev;JRSmith;BTseng","A Framework for Moderate Vocabulary Semantic Visual Concept Detection,","Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","3","556"
"JRSmith;S-FChang","Multi-stage Classification of Images from Features and Related Text,","Proc Fourth DELOS workshop Pisa","3","557"
"MilindRNaphade","A Hybrid Framework for Detecting the Semantics of Concepts and Context ","CIVR International Conference Image and Video Retrieval","3","558"
"JRSmith","MPEG- Multimedia Content Description Interface Standard,","MPEG Awareness Event Sydney AU","3","559"
"MNaphade;JRSmith","Learning Visual Models of Semantic Concepts,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","3","560"
"JRSmith;BSManjunath;NDay","MPEG- Multimedia Content Description Interface Standard,","IEEE Intl Conf Consumer Electronics ICCE Los Angeles Computer Animation","3","561"
"MNaphade;JRSmith","Learning Regional Semantic Concepts from Incomplete Annotations,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","3","562"
"JRSmith","MPEG- Multimedia Content Description Standard,","Multimedia Information Retrieval and Management Springer Eds D Feng W C Siu H Zhang","3","563"
"MNaphade;CLin","Learning Semantic Multimedia Representations from a Small Set of Examples,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH","3","564"
"JRSmith","MPEG- 's Path for an Intelligent Multimedia Future,","Proc IEEE Intl Conf Information Technology for Communications and Coding ITCC Las Vegas","3","565"
"MNaphade;C-YLin;JRSmith;BTseng;SBasu;"," Learning to Annotate Video Databases, ","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science Technology Storage Retrieval for Image Video Databases X San Jose Computer Animation","3","566"
"JRSmith;APuri;MTekalp","MPEG- Standard,","IEEE Intl Conf Multimedia and Expo ICME New","3","567"
"MNaphade;SBasu;JRSmith;CLin;BTseng","Modeling Semantic Concepts to Support Query by Keywords in Video,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing","3","568"
"MNaphade;EChang;JRSmith","Multimedia Semantics and Machine Learning,","IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","3","569"
"MNaphade;SBasu;JRSmith","A Statistical Modeling Approach to Content-based Video Retrieval,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP Salt Lake City","3","570"
"ANatsev;JRSmith;Y-CChang;C-SLi;JSVitter;"," Constrained Querying of Multimedia Databases: Issues and Approaches, ","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science Technology Storage Retrieval for Image Video Databases IX San Jose Computer Animation","3","571"
"XAho;S-FChang;KMcKeown;DRadev;JRSmith;KZaman","Columbia Digital News System, Proc Intl Conf on the Advances in Digital Libraries ADL ,","DC","3","572"
"ArnonAmir;BelleTseng;Ching-YungLin;DulceBPonceleon;GiridharanIyengar;MilindRNaphade;SankarBasu;SavithaSrinivasan","Integrating Features, Models, and Semantics for TREC Video Retrieval ","TREC Text REtrieval Conference","3","573"
"SBasu;MNaphade","A Statistical Modeling Approach to Content-based Video Retrieval,","Proc IAPR International Association for Pattern Recognition Intl Conf Pattern Recognition ICPR International Conference Pattern Recognition","3","574"
"PvanBeek;JRSmith;TEbrahimi;TSuzuki;JAskelof;"," Metadata-Driven Multimedia Access, ","IEEE Signal Processing Mag Special Issue Universal Multimedia Access","3","575"
"PVanBeek;JRSmith","Navigation and Access of Multimedia Content,","MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora","3","576"
"ABBenitez;SPaek;S-FChang;APuri;QHuang;JRSmith;C-SLi;LDBergman;CJudice","Object-Based Multimedia Content Description Schemes and Applications for MPEG- ,","Image Communication Journal ICJ Invited Paper a Special Issue MPEG","3","577"
"AnaBBenitez","Conceptual Modeling of Audio-Visual Content ","IEEE International Conference Multimedia and Expo II","3","578"
"AnaBBenitez;MandisBeigi;Shih-FuChang","Visual Information Retrieval from Large Distributed Online Repositories ","Commun ACM","3","579"
"ABBenitez;JRSmith","MediaNet: A Multimedia Information Network for Knowledge Representation,","Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems","3","580"
"AnaBBenitez;Shih-FuChang","IMKA: a multimedia organization system combining perceptual and semantic knowledge ","ACM Multimedia","3","581"
"","VideoZoom Spatio-Temporal Video Browser ","IEEE Transactions Multimedia","3","582"
